Country,Deposit ID,Deposit Name,Deposit Type,Deposit Subtype,Resource Range,Grade Range (Teor)
United States of America,7682,Plot 10,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7683,Plot 2 Rattlesnake,10,9,>0 - <25,≥0.10 - <0.20
United States of America,7784,Plot 3 East Reservation,10,9,>0 - <25,≥0.20 - <0.50
United States of America,6388,Plot 7 Oak Springs,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6389,Pluto Saturn,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6390,Point Empire,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6391,Poison Basin (Baggs),10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6392,Poison Basin (Maybell),10,8,≥25 - <300,≥0.10 - <0.20
United States of America,772,Poison Canyon,10,8,≥300 - <1000,≥0.20 - <0.50
United States of America,7019,Poison Creek,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6393,Polar Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6858,Polar King,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6394,Polar Mesa,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6395,Polar Star,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6396,Pond,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,7020,Pond + Shubert,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7684,Pope 1,10,9,>0 - <25,≥0.20 - <0.50
United States of America,6859,Porter Creek,10,10,≥25 - <300,≥0.05 - <0.10
United States of America,6398,Posey Group,10,9,>0 - <25,≥0.10 - <0.20
United States of America,6399,Potts Fraction,3,3,>0 - <25,≥0.10 - <0.20
United States of America,6400,Prayer Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7685,Prince Albert,10,8,>0 - <25,≥0.10 - <0.20
United States of America,7686,Princess,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6401,Probe,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,7687,Producer,3,5,>0 - <25,≥0.10 - <0.20
United States of America,6402,Production (Uravan),10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7021,Profit Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,7022,Prospect Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6403,Prospector Group,3,3,≥25 - <300,≥0.10 - <0.20
United States of America,6860,Prospectors Fortune,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6404,Protector,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7688,Pygmy,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7023,Quarrell,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6405,Queen of the Hill,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7689,R A L 1,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6861,Racetrack,3,3,>0 - <25,≥0.20 - <0.50
United States of America,6406,Radium Cycle,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6407,Radium Group,10,8,≥300 - <1000,≥0.20 - <0.50
United States of America,6408,Radium Hill Group,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,1968,Radium King,10,9,≥300 - <1000,≥0.20 - <0.50
United States of America,7024,Radium Queen,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6409,Radon Group,10,8,≥2500 - <5000,≥0.50 - <1.00
United States of America,6410,Rae Marie Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7690,Rainbow (Gateway),10,8,>0 - <25,≥0.20 - <0.50
United States of America,7691,Rainbow (Slick Rock),10,8,>0 - <25,≥0.50 - <1.00
United States of America,6411,Rainy Day (Bull Canyon),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6412,Rainy Day (Circle Cliffs),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6413,Rajah (Mesa County),10,8,≥300 - <1000,≥0.10 - <0.20
United States of America,6414,Rajah (Paradox),10,5,>0 - <25,≥0.10 - <0.20
United States of America,6415,RAM,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,1751,Ram Claims,10,8,≥2500 - <5000,≥0.05 - <0.10
United States of America,6862,Rambler (Gypsum Valley),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6416,Rambler (Uravan),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6417,Ramco Group,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6419,Rattlesnake (Lisbon),10,8,≥300 - <1000,≥0.20 - <0.50
United States of America,6420,Rattlesnake (Paradox),10,8,>0 - <25,≥0.20 - <0.50
United States of America,6421,Rattlesnake (Shiprock),10,9,>0 - <25,≥0.10 - <0.20
United States of America,6422,Rattlesnake (Uravan),10,8,>0 - <25,≥0.20 - <0.50
United States of America,7025,Rattlesnake 9,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6423,Raven,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6424,Raven (Gypsum Valley),10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7692,Raven Group (Gateway),10,8,>0 - <25,≥0.20 - <0.50
United States of America,6863,Ravine,10,10,>0 - <25,≥0.05 - <0.10
United States of America,1926,Reb,10,10,≥1000 - <2500,≥0.05 - <0.10
United States of America,6425,Rebel Lse 6028,10,9,>0 - <25,≥0.10 - <0.20
United States of America,6426,Red 2,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6427,Red Ball Group,10,9,>0 - <25,≥0.10 - <0.20
United States of America,1752,Red Basin Mine,10,8,≥300 - <1000,≥0.20 - <0.50
United States of America,6428,Red Bird Group (Paradox),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6864,Red Bluff (Sierra Ancha),10,5,>0 - <25,≥0.10 - <0.20
United States of America,6429,Red Bluff Group (Ambrosia),5,3,≥25 - <300,≥0.10 - <0.20
United States of America,6430,Red Bone Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6431,Red Canyon Group,10,9,>0 - <25,≥0.20 - <0.50
United States of America,7693,Red Devil Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6432,Red Horse,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6865,Red Horse 3,10,10,>0 - <25,≥0.20 - <0.50
United States of America,7694,Red Lizzard,10,9,>0 - <25,≥0.10 - <0.20
United States of America,1537,Red Rim,10,10,≥1000 - <2500,≥0.10 - <0.20
United States of America,6866,Red Rock (Paradox),10,8,>0 - <25,≥0.20 - <0.50
United States of America,6433,Red Rock Group (Cottonwood Wash),10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6434,Red Rock Group (Slick Rock),10,8,>0 - <25,≥0.20 - <0.50
United States of America,7695,Red Rock Group (White Canyon),10,9,>0 - <25,≥0.10 - <0.20
United States of America,6435,Red Sox Group,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6436,Red Vanadium Group,10,8,>0 - <25,≥0.05 - <0.10
United States of America,7696,Reid 1,10,9,>0 - <25,≥0.10 - <0.20
United States of America,6438,Relf 1,5,5,>0 - <25,≥0.05 - <0.10
United States of America,6439,Renegade Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,7697,Reno Creek,10,10,≥2500 - <5000,≥0.05 - <0.10
United States of America,6440,Reprise,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6441,Republican,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6442,Rex  (San Raphael),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6443,Rex (Gas Hills),10,10,≥25 - <300,≥0.10 - <0.20
United States of America,6444,Rex (White Canyon),10,9,≥1000 - <2500,≥0.10 - <0.20
United States of America,6445,Rex Group (Uravan),10,8,≥25 - <300,≥0.20 - <0.50
United States of America,932,Reynolds Ranch,10,10,≥5000 - <10000,≥0.05 - <0.10
United States of America,6867,RF + R,10,8,>0 - <25,≥0.20 - <0.50
United States of America,776,Rhode Ranch  Mine,10,10,≥2500 - <5000,≥0.20 - <0.50
United States of America,6446,Rialto Mine,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6447,Richardson,10,8,≥1000 - <2500,≥0.20 - <0.50
United States of America,6448,Ridge 1,10,10,>0 - <25,≥0.05 - <0.10
United States of America,7786,Ridge 1,10,10,>0 - <25,≥0.05 - <0.10
United States of America,6449,Ridge Runner,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6450,Rifle Mine,10,8,≥25 - <300,≥0.05 - <0.10
United States of America,6451,Rigel,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6452,Riley Group,5,3,≥25 - <300,≥0.20 - <0.50
United States of America,6453,Rim Group,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,6454,Rimrock (Ambrosia),5,3,≥25 - <300,≥0.20 - <0.50
United States of America,6455,Rimrock (Gateway),10,8,>0 - <25,≥0.10 - <0.20
United States of America,7698,Rimrock (Marysvale),10,8,>0 - <25,≥0.20 - <0.50
United States of America,7699,Rimrock (Paradox),10,8,>0 - <25,≥0.20 - <0.50
United States of America,6456,Rimrock + Rimrock Blues,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6457,Ringtail,10,8,>0 - <25,≥0.10 - <0.20
United States of America,777,Rio Puerco,10,8,≥2500 - <5000,≥0.05 - <0.10
United States of America,7026,Ripsnorter Group,10,8,>0 - <25,≥0.05 - <0.10
United States of America,6458,Riverside,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7700,Riverview (Cameron),10,8,>0 - <25,≥0.20 - <0.50
United States of America,6868,Road Hog,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7701,Roanoke Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6459,Rob Group,10,10,≥1000 - <2500,≥0.10 - <0.20
United States of America,1582,Roca Honda ,10,8,≥10000 - <25000,≥0.20 - <0.50
United States of America,6460,Rock Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,1788,Rock Hill,10,8,≥300 - <1000,≥0.05 - <0.10
United States of America,6461,Rock Raven,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5061,Rogers-Cadena,10,10,≥300 - <1000,≥0.01 - <0.05
United States of America,6462,Ronnie Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7027,Rosebud,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5064,Rosenbrock,10,10,≥1000 - <2500,≥0.05 - <0.10
United States of America,780,Rosita,10,10,≥1000 - <2500,≥0.10 - <0.20
United States of America,1579,Ross,10,10,≥2500 - <5000,≥0.01 - <0.05
United States of America,4261,Round Top,4,3,≥25000 - <50000,>0 - <0.01
United States of America,6463,Rowena,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6464,Rox Group,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,6869,Roy Lee,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6465,Royal Flush,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,781,Ruby,10,8,≥1000 - <2500,≥0.10 - <0.20
United States of America,782,Ruby Ranch,10,8,≥1000 - <2500,≥0.05 - <0.10
United States of America,7702,Rundberg,4,5,>0 - <25,≥0.10 - <0.20
United States of America,783,Ruth,10,10,≥300 - <1000,≥0.05 - <0.10
United States of America,7703,Ruth 1 + 4,10,9,>0 - <25,≥0.10 - <0.20
United States of America,6870,Ryan Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5080,Ryan Pit,10,10,>0 - <25,≥0.05 - <0.10
United States of America,6467,Rye Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6468,S B Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6469,S M 68 Tract II,10,9,≥25 - <300,≥0.20 - <0.50
United States of America,6470,S R Fraction,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7028,Saddle & Saddle Scenic,10,9,>0 - <25,≥0.10 - <0.20
United States of America,6471,Sage,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6472,Sage 11,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6473,Sage Buella,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,784,Sage Mine,5,5,≥1000 - <2500,≥0.50 - <1.00
United States of America,6474,Sagebrush,10,10,≥1000 - <2500,≥0.10 - <0.20
United States of America,1538,Sahara Mine,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,1660,Salvo,10,8,≥1000 - <2500,≥0.10 - <0.20
United States of America,6475,Sam,10,8,>0 - <25,≥0.10 - <0.20
United States of America,786,San Antonio Valley,10,8,≥1000 - <2500,≥0.05 - <0.10
United States of America,5088,San Carlos,10,10,>0 - <25,≥0.01 - <0.05
United States of America,6871,San Juan,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6476,San Juan Shaft,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,1539,San Mateo Mine,10,8,≥1000 - <2500,≥0.10 - <0.20
United States of America,6477,San Miguel,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7030,San Rafael,10,9,>0 - <25,≥0.20 - <0.50
United States of America,787,Sand Creek,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,6478,Sand Rock,10,10,≥25 - <300,≥0.05 - <0.10
United States of America,1540,Sandstone Mine,10,8,≥1000 - <2500,≥0.10 - <0.20
United States of America,6479,Sandy (Uravan),10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6480,Sandy Group (White Canyon),10,9,≥25 - <300,≥0.10 - <0.20
United States of America,7031,Sanostee Mine,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5095,Santonino,10,10,≥25 - <300,≥0.01 - <0.05
United States of America,7704,Saucer Basin Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,4262,Savageton,10,10,≥300 - <1000,≥0.05 - <0.10
United States of America,6872,Sawyer Ranch,10,10,≥300 - <1000,≥0.01 - <0.05
United States of America,7705,Scenic Group,10,9,>0 - <25,≥0.10 - <0.20
United States of America,7032,Sch Sec 16 (Montezuma Canyon),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6483,Sch Sec 2 Chinle,10,8,≥25 - <300,≥0.05 - <0.10
United States of America,6484,Sch Sec 32 (Cane Creek),10,9,>0 - <25,≥0.20 - <0.50
United States of America,6485,Sch Sec 36 (Henry Mtns),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6486,Sch Sec 36 (Monument Valley),10,9,≥25 - <300,≥0.20 - <0.50
United States of America,7033,School Marm,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6482,School Section 16 (Copper Mountain),10,10,≥25 - <300,≥0.10 - <0.20
United States of America,7706,School Section 2 (IRSM),10,9,>0 - <25,≥0.10 - <0.20
United States of America,7707,School Section 2 (Thompsons),10,10,>0 - <25,≥0.10 - <0.20
United States of America,7708,School Section 32 (Thompsons),10,8,>0 - <25,≥0.10 - <0.20
United States of America,789,Schwartzwalder Mine,3,3,≥10000 - <25000,≥0.20 - <0.50
United States of America,6489,Scott 7 + 9,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6490,Searcy Pawelek,10,10,≥25 - <300,≥0.05 - <0.10
United States of America,6873,Sec 18-12-3,10,8,>0 - <25,≥0.05 - <0.10
United States of America,6874,Sec 2 T23S R21E,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6875,Sec 36 14N 10W,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6876,Sec 36 31S 24E,10,8,>0 - <25,≥0.05 - <0.10
United States of America,6877,Sec 4 12N 9W,5,3,>0 - <25,≥0.10 - <0.20
United States of America,6878,Sec 5 Uranco,5,5,>0 - <25,≥0.01 - <0.05
United States of America,6879,Sec. 2-28S-22E,10,8,>0 - <25,≥0.10 - <0.20
United States of America,1541,Section 1 13N-9W ,10,8,≥2500 - <5000,≥0.20 - <0.50
United States of America,6491,Section 10,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,6492,Section 10 14N-10W,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6493,Section 11 14N-10W SEQ,10,8,≥300 - <1000,≥0.10 - <0.20
United States of America,6494,Section 12 14N-10W,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6495,Section 13 13N-11W,5,3,>0 - <25,≥0.05 - <0.10
United States of America,6496,Section 13 14-10,10,8,≥300 - <1000,≥0.10 - <0.20
United States of America,1475,Section 15 14N-10W ,10,8,≥1000 - <2500,≥0.10 - <0.20
United States of America,6498,Section 16 28-92,10,8,≥1000 - <2500,≥0.20 - <0.50
United States of America,6499,Section 16 33N 89W,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,6500,Section 16 37 73 NE4,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,7709,Section 17 13 9,10,8,>0 - <25,≥0.20 - <0.50
United States of America,1476,Section 17 14N-9W,10,8,≥300 - <1000,≥0.10 - <0.20
United States of America,6501,Section 18 13N-9W,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6502,Section 18 14N 9W,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6503,Section 18 SWQ 13N 10W,5,3,≥25 - <300,≥0.10 - <0.20
United States of America,1477,Section 18+20 14N-9W,10,8,≥300 - <1000,≥0.10 - <0.20
United States of America,6504,Section 19 13-10 NWQW,5,3,≥25 - <300,≥0.10 - <0.20
United States of America,7710,Section 19 14N 9W,10,8,≥1000 - <2500,≥0.10 - <0.20
United States of America,6505,Section 2 + 31 Redd,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,7034,Section 2 137 100 SWQ,5,3,>0 - <25,≥0.10 - <0.20
United States of America,6507,Section 20 14N-9W,10,8,≥1000 - <2500,≥0.10 - <0.20
United States of America,1478,Section 20 15N-13W ,10,8,≥300 - <1000,≥0.20 - <0.50
United States of America,7711,Section 20 34N 73W,10,10,>0 - <25,≥0.05 - <0.10
United States of America,6508,Section 21 13 9 Doris,5,5,≥25 - <300,≥0.10 - <0.20
United States of America,7712,Section 21 NEQ NEQ,10,8,>0 - <25,≥0.10 - <0.20
United States of America,1479,Section 22 14N-10W ,10,8,≥2500 - <5000,≥0.10 - <0.20
United States of America,6509,Section 23 13N 10W,5,3,≥25 - <300,≥0.20 - <0.50
United States of America,1480,Section 23 14N-10W,10,8,≥2500 - <5000,≥0.10 - <0.20
United States of America,7035,"Section 24 + 25, 11N-5W",10,8,>0 - <25,≥0.05 - <0.10
United States of America,6510,Section 24 13N 11W,5,3,≥25 - <300,≥0.10 - <0.20
United States of America,1483,Section 24-26 14N-10W,10,8,≥300 - <1000,≥0.10 - <0.20
United States of America,6511,Section 25 13-10 SEQ,5,3,≥300 - <1000,≥0.10 - <0.20
United States of America,1482,Section 25 14N-10W,10,8,≥1000 - <2500,≥0.10 - <0.20
United States of America,6513,"Section 26 14N-9W, S2",10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6514,Section 26 NEQ,5,3,≥25 - <300,≥0.20 - <0.50
United States of America,1484,Section 27 14N-9W,10,8,≥300 - <1000,≥0.10 - <0.20
United States of America,6515,Section 27 15N-13W,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,6516,Section 28,10,10,>0 - <25,≥0.10 - <0.20
United States of America,6517,Section 28 14N 9W,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,7713,Section 28 Becenti,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6518,Section 29 13N-9W,5,3,≥300 - <1000,≥0.20 - <0.50
United States of America,1486,Section 29 14N-9W ,10,8,≥1000 - <2500,≥0.10 - <0.20
United States of America,6519,Section 3 37N-73W,10,10,≥25 - <300,≥0.05 - <0.10
United States of America,6520,Section 3 NH NEO T 2,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,1485,Section 30 14N-9W,10,8,≥5000 - <10000,≥0.20 - <0.50
