Country,Deposit ID,Deposit Name,Deposit Type,Deposit Subtype,Resource Range,Grade Range (Teor)
United States of America,7714,Section 32 33 15N 11W,Sandstone,Rollfront,≥25 - <300,≥0.20 - <0.50
United States of America,6528,Section 32 Cane Creek,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,6529,Section 33 12N-9W F33,Carbonate,Structurally-controlled,≥300 - <1000,≥0.10 - <0.20
United States of America,1487,Section 33 14N-9W ,Sandstone,Tabular,≥1000 - <2500,≥0.01 - <0.05
United States of America,6531,Section 33 28N-78W,Sandstone,Tabular,≥1000 - <2500,≥0.10 - <0.20
United States of America,6532,Section 33 37N-73W,Sandstone,Rollfront,≥25 - <300,≥0.05 - <0.10
United States of America,6533,Section 35 14N-9W,Sandstone,Tabular,≥2500 - <5000,≥0.10 - <0.20
United States of America,7715,Section 36 13 9,Carbonate,Structurally-controlled,>0 - <25,≥0.10 - <0.20
United States of America,7716,Section 36 13N 10W,Carbonate,Structurally-controlled,>0 - <25,≥0.10 - <0.20
United States of America,7036,Section 36 17 73 NE4,Volcanic-related,Volcano-sedimentary,>0 - <25,≥0.20 - <0.50
United States of America,6534,Section 36 17N-16W N2,Sandstone,Tabular,≥25 - <300,≥0.10 - <0.20
United States of America,7717,Section 36 22S 21E,Sandstone,Rollfront,>0 - <25,≥0.20 - <0.50
United States of America,6535,Section 36 36N - 74W,Sandstone,Rollfront,≥25 - <300,≥0.01 - <0.05
United States of America,6536,Section 36-31-11 SLM,Sandstone,Tabular,>0 - <25,≥0.05 - <0.10
United States of America,6537,Section 8 13 9 (Fly) & Pat-Den,Sandstone,Rollfront,>0 - <25,≥0.20 - <0.50
United States of America,6538,Section 8 13N 9W,Sandstone,,≥25 - <300,≥0.10 - <0.20
United States of America,7037,Section 9,Sandstone,Tabular,≥25 - <300,≥0.05 - <0.10
United States of America,6539,Section 9 + 10,Sandstone,Rollfront,≥25 - <300,≥0.10 - <0.20
United States of America,6540,Section 9 12N 9W,Carbonate,Structurally-controlled,≥25 - <300,≥0.10 - <0.20
United States of America,6541,Section 9 37N 73W,Sandstone,Rollfront,≥25 - <300,≥0.10 - <0.20
United States of America,6542,Section. 30-13-9 WH SWC,Carbonate,Structurally-controlled,>0 - <25,≥0.05 - <0.10
United States of America,7718,Seegan,Sandstone,Basal Channel,>0 - <25,≥0.10 - <0.20
United States of America,6543,Seismic Mine,Sandstone,Rollfront,≥1000 - <2500,≥0.10 - <0.20
United States of America,5109,Sejita,Sandstone,Rollfront,≥300 - <1000,≥0.01 - <0.05
United States of America,6544,September Morn Group,Sandstone,Tabular,≥25 - <300,≥0.10 - <0.20
United States of America,7719,Service Berry,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,7038,Sesmo,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,6545,Seven Mile,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6546,Shadow Rock,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6547,Shadyside,Sandstone,Basal Channel,>0 - <25,≥0.20 - <0.50
United States of America,6548,Shakin Quakie,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6549,Shale/Shale Block Group,Sandstone,Tabular,≥25 - <300,≥0.10 - <0.20
United States of America,6550,Shamrock (Uravan),Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6551,Shamrock Group (Black Hills),Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,6880,Sharkey,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,1930,Sheep Creek,Granite-related,Endogranitic,≥1000 - <2500,≥0.05 - <0.10
United States of America,1489,Sheep Mountain ,Sandstone,Rollfront,≥10000 - <25000,≥0.10 - <0.20
United States of America,7720,Sheila,Granite-related,,>0 - <25,≥0.10 - <0.20
United States of America,792,Sherwood Mine,Sandstone,Basal Channel,≥5000 - <10000,≥0.05 - <0.10
United States of America,793,Shinarump,Sandstone,Tabular,≥300 - <1000,≥0.10 - <0.20
United States of America,7721,Shirley Basin,Sandstone,Rollfront,≥1000 - <2500,≥0.05 - <0.10
United States of America,794,Shirley Basin Mine,Sandstone,Rollfront,≥10000 - <25000,≥0.10 - <0.20
United States of America,7722,Shorty Group,Granite-related,,>0 - <25,≥0.10 - <0.20
United States of America,6552,Shylo Group,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,5124,Sickenius Lease,Sandstone,Rollfront,≥300 - <1000,≥0.05 - <0.10
United States of America,6553,Silver Bell - Wilson,Sandstone,Tabular,≥25 - <300,≥0.10 - <0.20
United States of America,7723,Silver Bit,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,7724,Silver Cliff,Sandstone,Tectonic-lithologic,>0 - <25,≥0.20 - <0.50
United States of America,6881,Silver Lake,Sandstone,Rollfront,≥25 - <300,≥0.01 - <0.05
United States of America,6554,Silver Spur Group,Sandstone,Basal Channel,>0 - <25,≥0.20 - <0.50
United States of America,6555,Silverman 2,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,7725,Simon J 1,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6556,Simpatica Group,Sandstone,Tabular,>0 - <25,≥0.05 - <0.10
United States of America,7726,Simpson  181,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,7039,Simpson 1 Group,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,6558,Sinbad,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,6560,Skidmore,Sandstone,Tabular,≥300 - <1000,≥0.10 - <0.20
United States of America,6561,Skunkovich Group,Sandstone,Tabular,≥300 - <1000,≥0.20 - <0.50
United States of America,1580,Sky,Sandstone,Rollfront,≥300 - <1000,≥0.05 - <0.10
United States of America,6562,Skyline (Monument Valley),Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6563,Skyrocket,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,7727,Slick Rock Project,Sandstone,Tabular,≥2500 - <5000,≥0.10 - <0.20
United States of America,6564,Slow Mc Group,Sandstone,Rollfront,≥25 - <300,≥0.20 - <0.50
United States of America,6882,Small Fry,Sandstone,Tabular,>0 - <25,≥0.05 - <0.10
United States of America,6565,Small Spot,Sandstone,Tabular,>0 - <25,≥0.50 - <1.00
United States of America,6566,Smaller Mine,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,797,Smith Ranch,Sandstone,Rollfront,≥10000 - <25000,≥0.05 - <0.10
United States of America,7728,Smith Ranch - Highland,Sandstone,Rollfront,≥5000 - <10000,≥0.05 - <0.10
United States of America,6567,Smith W.A. 2-670,Sandstone,Rollfront,≥25 - <300,≥0.01 - <0.05
United States of America,5138,"Smith, E,E, - 52 ",Sandstone,Rollfront,≥25 - <300,≥0.01 - <0.05
United States of America,7729,Smokey Group (Cottonwood Wash),Sandstone,Tabular,>0 - <25,≥0.05 - <0.10
United States of America,6568,Snake Eye,Lignite-coal,,>0 - <25,≥0.01 - <0.05
United States of America,6570,Snow,Sandstone,Tabular,≥25 - <300,≥0.10 - <0.20
United States of America,6569,Snow Flake,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6883,Snow Shoe,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6571,Snowball,Sandstone,Tabular,≥25 - <300,≥0.10 - <0.20
United States of America,6572,Snowball (Crooks Gap),Sandstone,Rollfront,≥25 - <300,≥0.05 - <0.10
United States of America,6573,Snyder + Peterson,Sandstone,Tabular,≥300 - <1000,≥0.10 - <0.20
United States of America,6574,Soda Springs Phosphate,Phosphate,Minerochemical phosphorite,>0 - <25,>0 - <0.01
United States of America,7730,Soldier Group,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6575,Soto + Verde,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,7731,South Alice,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6576,South Almar,Sandstone,Tabular,≥1000 - <2500,≥0.20 - <0.50
United States of America,6577,South Brysch Lease,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,1558,South Dougstick,Sandstone,Rollfront,≥300 - <1000,≥0.10 - <0.20
United States of America,798,South Florida District,Phosphate,Minerochemical phosphorite,≥100000 - <1000000,>0 - <0.01
United States of America,7732,South Fork,Volcanic-related,Stratabound,>0 - <25,≥0.10 - <0.20
United States of America,799,South Morton Ranch,Sandstone,Rollfront,≥5000 - <10000,≥0.10 - <0.20
United States of America,7733,South Notch,Sandstone,Basal Channel,>0 - <25,≥0.10 - <0.20
United States of America,1490,Southwest,Sandstone,Tabular,≥1000 - <2500,≥0.10 - <0.20
United States of America,1313,Southwest Reno Creek,Sandstone,Rollfront,≥2500 - <5000,≥0.01 - <0.05
United States of America,6579,Sphinx,Sandstone,Tabular,≥25 - <300,≥0.20 - <0.50
United States of America,6580,Spook,Sandstone,Rollfront,≥25 - <300,≥0.10 - <0.20
United States of America,6581,Spook Group (Utah),Sandstone,Basal Channel,≥25 - <300,≥0.10 - <0.20
United States of America,6582,Spring,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,7734,Spring Creek,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,6583,Spring Water,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,6884,Spud Patch,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,7735,Squaw Park Group,Sandstone,Rollfront,>0 - <25,≥0.10 - <0.20
United States of America,6584,St Patrick (Uravan),Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,7736,St. Anthony/M-6,Sandstone,Rollfront,≥2500 - <5000,≥0.05 - <0.10
United States of America,6585,St. Patrick 9,Sandstone,Tabular,≥25 - <300,≥0.10 - <0.20
United States of America,7737,Stan,Sandstone,Rollfront,>0 - <25,≥0.10 - <0.20
United States of America,6587,Star (Gas Hills),Sandstone,Rollfront,≥300 - <1000,≥0.05 - <0.10
United States of America,6588,Star Group (Uravan),Sandstone,Tabular,≥25 - <300,≥0.20 - <0.50
United States of America,6589,Starlight (Arizona),Sandstone,Tabular,≥25 - <300,≥0.20 - <0.50
United States of America,6590,Starlight (Bull Canyon),Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6591,Steer Group,Sandstone,Tabular,≥25 - <300,≥0.20 - <0.50
United States of America,5151,Steinmann Lease,Sandstone,Rollfront,≥25 - <300,≥0.05 - <0.10
United States of America,6592,Step Mesa,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,6593,Stinko,Sandstone,Tabular,≥25 - <300,≥0.10 - <0.20
United States of America,5153,Stoeltje,Sandstone,Rollfront,≥25 - <300,≥0.10 - <0.20
United States of America,6885,Stone Placer 7 Dev i,Metamorphite,Structurally-controlled,>0 - <25,≥0.20 - <0.50
United States of America,7040,Storm Mine,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,7738,Straight Creek,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,6594,Strawberry,Sandstone,Tabular,>0 - <25,≥0.05 - <0.10
United States of America,6595,Strawberry Roan,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,7041,Strike 1,Sandstone,Tabular,>0 - <25,≥0.50 - <1.00
United States of America,6886,Suckerite,Sandstone,Tectonic-lithologic,>0 - <25,≥0.10 - <0.20
United States of America,7042,Sue 3,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,4263,Sulphur Springs,Surficial,Lacustrine-playa,≥1000 - <2500,≥0.01 - <0.05
United States of America,6596,Summit Group,Sandstone,Tabular,≥25 - <300,≥0.10 - <0.20
United States of America,7739,Sun,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6597,Sun Cup (Puckett),Sandstone,Tabular,≥25 - <300,≥0.10 - <0.20
United States of America,6598,Sun Mac,Sandstone,Rollfront,>0 - <25,≥0.05 - <0.10
United States of America,6599,Sunbeam,Sandstone,Tabular,≥25 - <300,≥0.20 - <0.50
United States of America,1491,Sunday Mine Complex (5 Deposist),Sandstone,Tabular,≥1000 - <2500,≥0.20 - <0.50
United States of America,7740,Sunflower  (Cane Creek),Sandstone,Basal Channel,>0 - <25,≥0.20 - <0.50
United States of America,6600,Sunflower (Uravan),Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6887,Sunlight,Sandstone,Basal Channel,≥25 - <300,≥0.20 - <0.50
United States of America,7741,Sunnyside (Cane Creek),Sandstone,Basal Channel,>0 - <25,≥0.20 - <0.50
United States of America,6602,Sunnyside (SW Lisbon Valley),Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6603,Sunrise Group (Bull Canyon),Sandstone,Tabular,≥25 - <300,≥0.05 - <0.10
United States of America,6604,Sunrise Group (Slick Rock),Sandstone,Tabular,≥25 - <300,≥0.20 - <0.50
United States of America,6605,Sunrise Group (White Canyon),Sandstone,Basal Channel,≥25 - <300,≥0.10 - <0.20
United States of America,7742,Sunrise Smaller,Volcanic-related,Stratabound,>0 - <25,≥0.20 - <0.50
United States of America,1581,Sunset,Sandstone,Tabular,≥300 - <1000,≥0.05 - <0.10
United States of America,6606,Sunset (Dry Valley),Sandstone,Tabular,≥25 - <300,≥0.10 - <0.20
United States of America,7043,Sunshine + Last Chance,Volcanic-related,Volcano-sedimentary,>0 - <25,≥0.50 - <1.00
United States of America,7044,Sunshine Group,Volcanic-related,Volcano-sedimentary,>0 - <25,≥0.20 - <0.50
United States of America,6607,Sunspot  Group,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6608,Surprise (Uravan),Sandstone,Tabular,≥25 - <300,≥0.20 - <0.50
United States of America,6609,Susan Becky,Lignite-coal,,>0 - <25,≥0.01 - <0.05
United States of America,6610,Susie,Sandstone,Rollfront,≥25 - <300,≥0.10 - <0.20
United States of America,6611,Sutton,Sandstone,Rollfront,>0 - <25,≥0.20 - <0.50
United States of America,6612,Swamp Frog Group,Carbonate,Paleokarst,>0 - <25,≥0.20 - <0.50
United States of America,1315,SWD Claims,Sandstone,Rollfront,≥300 - <1000,≥0.05 - <0.10
United States of America,802,Sweetwater Mine,Sandstone,Rollfront,≥5000 - <10000,≥0.01 - <0.05
United States of America,1933,Swinney Switch,Sandstone,Stratabound,≥300 - <1000,≥0.05 - <0.10
United States of America,7045,T F Wolfskill Lease,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,6613,T N T Group,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6614,Tailholt,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,7859,Tampa (Gardinier),Phosphate,Minerochemical phosphorite,≥25 - <300,>0 - <0.01
United States of America,6888,Tango,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,5179,Taylor (Texas),Sandstone,Rollfront,≥25 - <300,≥0.01 - <0.05
United States of America,6889,Taylor Lease (South Dakota),Sandstone,Tabular,>0 - <25,≥0.05 - <0.10
United States of America,6615,Taylor Reid Group,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,7743,Te Quiero,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6616,Teapot Dome Group,Sandstone,Tabular,≥25 - <300,≥0.20 - <0.50
United States of America,6617,Tee Group,Sandstone,Tabular,≥25 - <300,≥0.05 - <0.10
United States of America,6618,Telluride Group,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6890,Temple Mountain,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,7744,Tent Group,Sandstone,Basal Channel,>0 - <25,≥0.10 - <0.20
United States of America,7745,Terrible,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,6619,Teton Group,Sandstone,,>0 - <25,≥0.10 - <0.20
United States of America,7746,Tex-1,Sandstone,Rollfront,≥300 - <1000,≥0.01 - <0.05
United States of America,4609,Thomas - Knandel - DYB,Sandstone,Rollfront,≥1000 - <2500,≥0.01 - <0.05
United States of America,6620,Thomas 8,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6621,Thompson C,Sandstone,Tabular,≥25 - <300,≥0.20 - <0.50
United States of America,6622,Thornburg - Bicentennial,Sandstone,Tabular,≥25 - <300,≥0.10 - <0.20
United States of America,6623,Thorne,Volcanic-related,,>0 - <25,≥0.20 - <0.50
United States of America,6624,Thornton,Sandstone,Tabular,≥25 - <300,≥0.10 - <0.20
United States of America,6625,Three Jacks,Sandstone,Tabular,≥25 - <300,≥0.20 - <0.50
United States of America,7747,Three Sisters,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,7046,Thunderbird (Green River),Sandstone,,>0 - <25,≥0.10 - <0.20
United States of America,6626,Thunderbird Group,Sandstone,Rollfront,≥25 - <300,≥0.10 - <0.20
United States of America,6627,Thunderbolt,Sandstone,Tabular,≥25 - <300,≥0.20 - <0.50
United States of America,6628,Thundercloud 1,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6891,Tiny,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,7047,TL & Dinky Creek,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,7048,Todecheenie 1,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,6892,Tom Nakai Chee Group,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,6629,Tomboy,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,7748,Tony 1,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,805,Tony M,Sandstone,Tabular,≥2500 - <5000,≥0.10 - <0.20
United States of America,6893,Too High,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,6630,Too Late Group,Sandstone,Tabular,>0 - <25,≥0.05 - <0.10
United States of America,7749,Topaha,Sandstone,Basal Channel,>0 - <25,≥0.10 - <0.20
United States of America,7750,Tornado 5,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,6631,Townhouse,Sandstone,Tabular,≥25 - <300,≥0.20 - <0.50
United States of America,6632,Townsite,Sandstone,Tabular,>0 - <25,≥0.20 - <0.50
United States of America,7049,T-Pit 1 (Urania),Granite-related,Endogranitic,>0 - <25,≥0.10 - <0.20
United States of America,6633,Trackyte Group,Sandstone,Basal Channel,≥25 - <300,≥0.10 - <0.20
United States of America,6634,Tract 1 North,Sandstone,Tabular,≥25 - <300,≥0.20 - <0.50
United States of America,6635,Tract 1 South,Sandstone,Basal Channel,≥25 - <300,≥0.20 - <0.50
United States of America,6636,Tract 17,Sandstone,Basal Channel,>0 - <25,≥0.20 - <0.50
United States of America,6637,Trail Fraction,Sandstone,Tabular,>0 - <25,≥0.10 - <0.20
United States of America,6638,Tramp 2,Sandstone,Tabular,≥25 - <300,≥0.10 - <0.20
United States of America,1492,Treeline,Sandstone,Basal Channel,≥300 - <1000,≥0.10 - <0.20
United States of America,806,Trevino,Sandstone,Rollfront,≥1000 - <2500,≥0.01 - <0.05
